"2016-05-17" "2016-05-31" "2016-08-31" "2016-09-01" "2017-05-31" "2017-06-14" "2017-06-27" "2017-07-12" "2017-07-30" "2017-08-06" "2017-08-26" "2017-09-02" "2017-09-08" "2017-09-15" "2018-05-21" "2018-05-28" "2018-06-02" "2018-06-04" "2018-06-09" "2018-06-21" "2018-06-26" "2018-06-27" "2018-06-30" "2018-07-07" "2018-07-20" "2018-07-23" "2018-07-24" "2018-08-10" "2018-08-18" "2018-09-08" "2018-09-09" "2018-09-13"
"127" 154.116479225407 0 0 0 0 261.048564815958 182.411135560599 0 0 0 487.336622932218 0 0 0 70.0794218206469 0 0 0 254.782393630093 0 0 0 0 0 0 0 0 462.534768459432 0 506.596807209487 0 0
"128" 148.040199528301 0 0 0 0 266.627755218472 203.974853869065 0 0 0 493.768244965422 0 0 0 0 0 0 0 264.281451495711 0 0 0 0 0 0 0 0 462.430735321677 0 514.029039054051 0 0
"129" 139.827362144683 0 0 0 0 278.851591050265 237.472853394919 0 0 0 511.26574124455 0 0 0 0 0 0 0 277.413295603515 0 0 0 0 0 0 0 0 484.908240212583 0 537.247555742247 0 0
"130" 133.476420039266 0 0 0 0 297.67428362187 262.621007476204 0 0 0 530.90310272481 0 0 0 0 0 0 0 296.08362554867 0 0 0 0 0 0 0 0 515.65811385873 0 565.986670535299 0 0
"131" 129.617427532634 0 0 0 0 315.383581380505 283.772602223158 0 0 0 557.809617212552 0 0 0 161.159284809946 0 0 0 312.16312101852 0 0 0 0 0 0 0 0 557.284710828183 0 598.234097301445 0 0
"132" 128.333305442388 0 0 0 0 333.77717269472 298.013382988353 0 0 0 581.485131302279 0 0 0 167.962609881419 0 0 0 325.021764855105 0 0 0 0 0 0 0 0 598.585280856995 0 633.323315651527 0 0
"133" 132.324745798348 0 0 0 0 353.360657352414 310.87905619288 0 0 0 600.255584824066 0 0 0 172.7286533643 0 0 0 333.633374172751 0 0 0 0 0 0 0 0 638.414977970655 0 668.946011593492 0 0
"134" 137.878806951612 0 0 0 0 363.944770081117 318.835833671101 0 0 0 611.087947005591 0 0 0 174.737513699246 0 0 0 339.67512185082 0 0 0 0 0 0 0 0 657.116259667665 0 688.899408662937 0 0
"135" 146.525161627861 0 0 0 0 371.005290699228 323.88654762462 0 0 0 615.049383997405 0 0 0 175.942127658285 0 0 0 338.135514940436 0 0 0 0 0 0 0 0 666.124956445169 0 698.748539703751 0 0
"136" 148.7943255122 0 0 0 0 366.491072792318 330.175040429368 0 0 0 612.35589371304 0 0 0 177.609935084977 0 0 0 342.295620224358 0 0 0 0 0 0 0 0 641.598136159008 0 693.088539475974 0 0
"137" 151.739714588149 0 0 0 0 365.158565813179 334.568910382331 0 0 0 604.753207423516 0 0 0 181.741549653059 0 0 0 344.545499944744 0 0 0 0 0 0 0 0 616.397253491891 0 681.197063455016 0 0
"138" 154.200388302723 0 0 0 0 364.387149032136 336.598824260501 0 0 0 597.805497730238 0 0 0 182.392970405164 0 0 0 343.99044739894 0 0 0 0 0 0 0 0 592.286035912858 0 664.945235980343 0 0
"139" 153.698819128453 0 0 0 0 358.739179542857 339.942881259212 0 0 0 588.943670921088 0 0 0 182.886525201017 0 0 0 345.644882671926 0 0 0 0 0 0 0 0 563.150924490715 0 646.186598384748 0 0
"140" 155.666106181449 0 0 0 0 359.617289994679 343.094600492329 0 0 0 582.563509079707 0 0 0 180.857111389522 0 0 0 346.727679586075 0 0 0 0 0 0 0 0 543.483278669989 0 631.903003436962 0 0
"141" 156.453474456418 0 0 0 0 359.257613273806 346.466639635933 0 0 0 583.163651053891 0 0 0 180.068486463346 0 0 1.74141555456919 349.286193128469 0 0 0 0 0 0 0 0 541.228437266797 0 632.28570626706 0 0
"142" 154.508755583673 0 0 0 0 355.798668216914 345.085944503508 0 0 0 580.99108642658 0 0 0 176.393166976033 0 0 5.69344483907703 345.49710643554 0 0 0 0 0 0 0 0 522.526825519272 0 622.590779790022 0 0
"143" 159.70727292316 0 0 0 0 358.955166728399 342.160807905666 0 0 0 579.894191406093 0 0 0 169.834368412785 0 0 11.2777080948447 334.659555249578 0 0 0 0 0 0 0 0 526.51742361299 0 622.595958583105 0 0
"144" 165.488551584468 0 0 0 0 358.252677600954 337.10291983227 0 0 0 573.363371994982 0 0 0 161.625890769617 0 0 17.198944741192 326.16017667013 0 0 0 0 0 0 0 0 527.179911717201 0 621.185940029257 0 0
"145" 169.077285065253 0 0 0 0 353.737796383686 330.698773275477 0 0 0 561.687231058545 0 0 0 155.529498166709 0 0 24.198392772304 321.249024930037 0 0 0 0 0 0 0 0 521.837068215864 0 616.905859171835 0 0
"146" 173.769659304533 0 0 0 0 349.11038298792 322.781380179766 0 0 0 548.186451193174 0 0 0 148.545451101815 0 0 29.4893270074637 314.03898487707 0 0 0 0 0 0 0 0 511.278032090929 0 610.978017351146 0 0
"147" 174.338950178046 0 0 0 0 345.563066123706 316.228559059991 0 0 0 546.183328910638 0 0 0 143.682652494121 0 0 29.8594329023156 304.704786861969 0 0 0 0 0 0 0 0 505.953439176025 0 612.860544653237 0 0
"148" 177.439678311798 0 0 0 0 340.467209728379 306.020992010348 0 0 0 537.777316070184 0 0 0 136.626673125648 0 0 28.1180173477464 294.141311366327 0 0 0 0 0 0 0 0 492.291381661957 0 609.576209867169 0 0
"149" 180.090330179214 0 0 0 0 338.823007185947 304.184985659015 0 0 0 534.986507995837 0 0 0 132.405241030214 0 0 24.1659880632386 293.359759965692 0 0 0 0 0 0 0 0 478.359522360457 0 608.629953652936 0 0
"150" 184.131550266022 0 0 0 0 332.665281985641 301.195574290484 0 0 0 525.05699454186 0 0 0 128.381672821781 0 0 18.5817248074709 293.1557597391 0 0 0 0 0 0 0 0 459.513238396323 0 604.925956599808 0 0
"151" 194.532579807581 0 0 0 0 356.126558527217 309.818886694728 0 0 0 557.337250274682 0 0 0 128.3636801727 0 0 11.0779271409832 306.472745033132 0 0 0 0 0 0 0 0 465.09297740629 0 625.175656889202 0 0
"152" 213.84440808946 0 0 0 0 376.908127668848 338.218928387409 0 0 0 585.408187434266 0 0 0 126.836473958209 0 0 4.9534101137602 322.972542021735 0 0 0 0 0 0 0 0 476.016295111492 0 643.494025602678 0 0
"153" 216.803363948874 0 0 0 0 384.202018630031 343.880072216127 0 0 0 601.130596094962 0 0 0 124.46215753503 0 0 0.370105894851912 325.942836699862 0 0 0 0 0 0 0 0 480.729292006277 0 652.036956466207 0 0
"154" 244.478722326803 0 0 0 0 408.037427474627 373.40056285338 0 0 0 625.62839643605 0 0 0 121.100202852955 0 0 0 349.398154481273 0 0 0 0 0 0 0 0 496.113252650543 0 669.200034935484 0 0
"155" 253.936648555341 0 0 0 0 426.308996675168 401.203672423073 0 0 0 653.412277088947 0 0 0 121.100202852955 0 0 0 364.063603494005 0 0 0 0 0 0 0 0 520.438495162583 0 691.537460775952 0 0
"156" 272.578594790822 0 0 0 0 452.370650054994 433.921096613314 0 0 0 686.226443029643 0 0 0 118.677863615943 0 0 0 382.393391491049 0 0 0 0 0 0 0 0 550.112307676829 0 715.829312840477 0 0
"157" 308.305275461968 0 0 0 0 496.334764963788 480.403623550734 0 0 0 735.673885069782 0 0 0 0 0 0 0 420.91766938264 0 0 0 0 0 0 0 0 611.902733907598 0 757.555934913816 0 0
"158" 329.947428368217 0 0 0 0 515.338352366705 512.197664177511 0 0 0 756.308472456727 0 0 0 0 0 0 0 440.588710394062 0 0 0 0 0 0 0 0 650.993028561916 0 772.530204554783 0 0
"159" 334.828682829464 0 0 0 0 517.110584704438 529.822446721806 0 0 0 756.320224451005 0 0 0 0 0 0 0.0589271686289663 442.01169831572 0 0 0 0 0 0 0 0 684.400948392865 0 770.862064748505 0 0
"160" 334.03990006274 0 0 0 0 519.044653044398 530.822997893866 0 0 0 760.944371752212 0 0 0 0 0 0 0.0673453355759614 442.59482959854 0 0 0 0 0 0 0 0 699.256774972835 0 775.619096450459 0 0
"161" 327.35060185507 0 0 0 0 516.309035809503 523.199512882769 0 0 0 754.582138875426 0 0 0 0 0 0 5.46005314786513 436.241796654682 0 0 0 0 0 0 0 0 719.35372236649 0 772.167737571565 0 0
"162" 329.214168430772 0 0 0 0 505.334389525619 498.369401917102 0 0 0 725.846602957474 0 0 0 0 0 0 6.37006200584266 428.555638733651 0 0 0 0 0 0 0 0 723.865586600737 0 754.165779656188 0 0
"163" 325.426972967763 0 0 0 0 497.597710999344 482.967869502287 0 0 0 718.880087391114 0 0 0 0 0 0 7.64407440701119 423.859212525014 0 0 0 0 0 0 0 0 734.232478374438 0 746.644852530539 0 0
"164" 318.699218985767 0 0 0 0 494.037868291093 477.513842561226 0 0 0 707.590761356644 0 0 0 0 0 0 9.55509300876399 415.572989062212 0 0 0 0 0 0 0 0 737.094391249351 0 740.251024874771 0 0
"165" 315.509302528705 0 0 0 0 489.61085743851 467.606536559433 0 0 0 677.867862219977 0 0 0 0 0 0 12.7401240116853 410.173375416737 0 0 0 0 0 0 0 0 735.221844140151 0 736.031130398767 0 0
"166" 313.350588541976 0 0 0 0 490.586980593736 460.042464781571 0 0 0 674.268540621312 0 0 0 0 0 0 19.110186017528 408.526843950407 0 0 0 0 0 0 0 0 737.721307148958 0 740.173128597176 0 0
"167" 321.375109325852 0 0 0 0 492.391520070802 455.27575164773 0 0 0 652.068026359617 0 0 0 0 0 0 37.7489546860242 415.521710269472 0 0 0 0 0 0 0 0 733.297385267153 0 742.594519350257 0 0
"168" 339.154403821639 0 0 0 0 505.224388136023 455.634928730249 0 0 0 645.980260687307 0 0 0 0 0 0 0 434.988043743089 0 0 0 2.74495942942267 0 0 0 0 733.848749081353 0 748.441000762748 0 0
"169" 366.521193175253 0 0 0 0 519.490987782182 465.774996916652 0 0 0 646.700064346321 0 0 0 0 0 0 0 452.302971809631 0 0 0 6.7600368328741 0 0 0 0 743.152792004286 0 760.143997280623 0 0
"170" 407.753071340093 0 0 0 0 543.562489340949 474.852738918776 0 0 0 645.249295343707 0 0 0 0 0 0 0 482.344998765264 0 0 0 17.0444513192184 0 0 0 0 752.844857124515 0 768.800328506169 0 0
"171" 452.324732570945 0 0 0 0 570.470561398441 495.183677210113 0 0 0 670.604753447042 0 0 0 0 0 0 0 520.618353235798 0 0 0 57.5235021225684 0 0 0 0 750.042246789532 0 782.091599523522 0 0
"172" 480.492775817038 0 0 0 0 585.107290046806 506.406266760519 0 0 0 698.170167531292 0 0 0 0 0 0 0 545.602804445891 0 0 0 109.715127879961 0 0 0 0 734.048899534204 0 782.504615433403 0 0
"173" 496.849538840818 0 0 0 0 582.917787602467 509.257347167292 0 0 0 690.968908319175 0 0 0 0 0 0 0 550.690550874162 0 0 0 165.703029852917 0 0 0 0 709.865970630858 0 759.852227829664 0 0
"174" 501.615719061486 0 0 0 0 572.380919043767 510.478760849592 0 0 0 687.393846503479 0 0 0 0 0 0 0 544.137873202613 0 0 0 208.813215227588 0 0 0 0 682.055809164271 0 736.285159681071 0 0
"175" 487.417535542525 0 0 0 0 555.714085537725 507.607920878072 0 0 0 673.464811246415 0 0 0 0 0 0 0 528.517424194936 0 0 0 240.714458953529 0 0 0 0 647.85608403321 0 712.164865453035 0 0
"176" 454.93538649114 0 0 0 0 537.381880979818 497.069425172204 0 0 0 659.768357143874 0 0 0 0 0 0 0 511.993182692842 0 0 0 260.471222274661 0 0 0 0 599.431814976532 0 681.65253007521 0 0
"177" 411.549854076272 0 0 0 0 508.118296314688 477.834597429203 0 0 0 627.024000966904 0 0 0 0 0 0 0 483.999282311116 0 0 0 253.537691843516 0 0 0 0 544.271174997776 0 636.873116598743 0 0
"178" 366.399991214562 0 0 0 0 472.951763465629 444.72915991844 0 0 0 583.019524122995 0 0 0 0 0 0 0 447.14923409161 0 0 0 213.723624789509 0 0 0 0 511.958335940985 0 589.080789377968 0 0
"179" 335.729320940131 0 0 0 0 462.116505727582 423.113169521159 0 0 0 568.841824257628 0 0 0 0 0 0 0 435.414917694385 0 0 0 161.531999032116 0 0 0 0 510.738214284444 0 571.890481306448 0 0
"180" 319.449211827887 0 0 0 0 452.445444574176 401.895922384884 0 0 0 573.820555143206 0 0 0 0 0 0 0 423.857783835535 0 0 0 105.54409705916 0 0 0 0 516.583135171127 0 578.914470787851 0 0
"181" 305.962272395567 0 0 0 0 449.050856247863 379.982763467833 0 0 0 577.133059666367 0 0 0 0 0 0 0 425.902580922554 0 0 0 62.4339116844891 0 0 0 0 522.203640954914 0 585.712366372451 0 0
"182" 302.16838101707 0 0 0 0 424.999612642657 363.778208697959 0 0 0 552.205324508318 0 0 0 0 0 0 0 414.445878095134 0 0 0 27.7877085291255 0 0 0 0 503.476471277694 0 560.930892421849 0 0
"183" 302.523844720102 0 0 0 0 406.079560690312 348.385236724441 0 0 0 529.898280919793 0 0 0 0 0 0 0 410.201635141979 0 0 0 4.01586780454225 0 0 0 0 491.721398305795 0 539.683943663307 0 0
"184" 309.022687074716 0 0 0 0 375.603842891422 329.553537359915 0 0 0 506.895724542403 0 0 0 0 0 0 0 397.824496136738 0 0 0 0.664983749342549 0 0 0 0 480.54785057967 0 522.169765824055 0 0
"185" 309.883656243243 0 0 0 0 352.766999377501 314.781216303879 0 0 0 489.463276619433 0 0 0 0 0 0 0 393.597609899033 0 0 0 0 0 0 0 0 463.753909116643 0 506.117449664327 0 0
"186" 312.60959293073 0 0 0 0 309.928053404382 293.607648816697 0 0 0 450.19959218723 0 0 0 0 0 0 0 370.459211275738 0 0 0 0 0 0 0 0 429.892491347158 0 467.929963649829 0 0
"187" 314.667103572724 0 0 0 0 282.29771327508 269.303376910002 0 0 0 407.425564230679 0 0 0 0 0 0 0 361.471604023438 0 0 0 0 0 0 0 0 393.28064930262 0 424.962242938489 0 0
